,RIDE_ID,started_on,completed_on,start_location_long,start_location_lat,distance_travelled,end_location_lat,end_location_long,active_driver_id,rider_id,base_fare,total_fare,rate_per_mile,rate_per_minute,time_fare,driving_time_to_rider,driver_id,car_id,make,model,year,start_date
1422560,1422560,2017-04-05 02:09:11+00:00,2017-04-05 02:18:36+00:00,-97.79,30.165,4244.0,30.151,-97.772,652669,80038,1.5,8.55,0.99,0.25,2.36,219.0,4645,4645,b'Mazda',b'CX-9',b'2008',2017-04-05
1422561,1422561,2017-04-05 02:09:24+00:00,2017-04-05 02:20:56+00:00,-97.667,30.203,11391.0,30.276,-97.68,652670,169046,1.5,13.52,0.99,0.25,2.88,375.0,2747,2747,b'Toyota',b'Camry',b'2015',2017-04-05
1422562,1422562,2017-04-05 02:09:27+00:00,2017-04-05 02:20:14+00:00,-97.833,30.229,12805.0,30.233,-97.738,652671,219288,1.5,14.22,0.99,0.25,2.7,447.0,1305,1305,b'Honda',b'Odyssey',b'2002',2017-04-05
1422563,1422563,2017-04-05 02:09:38+00:00,2017-04-05 02:17:14+00:00,-97.746,30.265,2258.0,30.284,-97.739,652584,181522,1.5,6.86,0.99,0.25,1.9,134.0,2571,2571,b'Kia',b'Forte',b'2011',2017-04-05
1422564,1422564,2017-04-05 02:09:46+00:00,2017-04-05 02:14:12+00:00,-97.749,30.27,1284.0,30.277,-97.751,652672,156897,3.0,12.12,2.6,0.35,1.55,429.0,1697,1697,b'Acura',b'MDX',b'2002',2017-04-05
1422565,1422565,2017-04-05 02:09:51+00:00,2017-04-05 02:17:06+00:00,-97.744,30.264,2591.0,30.258,-97.76,652402,252307,1.5,6.97,0.99,0.25,1.81,66.0,4137,4137,b'Cadillac',b'Escalade ESV',b'2012',2017-04-05
1422566,1422566,2017-04-05 02:09:58+00:00,2017-04-05 02:17:51+00:00,-97.726,30.292,2892.0,30.288,-97.744,652436,22847,1.5,7.32,0.99,0.25,1.97,210.0,4467,4467,b'Toyota',b'4Runner',b'2015',2017-04-05
1422567,1422567,2017-04-05 02:09:58+00:00,2017-04-05 02:30:03+00:00,-97.667,30.203,18202.0,30.267,-97.746,652673,252252,1.5,19.92,0.99,0.25,5.02,382.0,281,281,b'Nissan ',b'Versa',b'2012',2017-04-05
1422568,1422568,2017-04-05 02:10:01+00:00,2017-04-05 02:19:38+00:00,-97.75,30.249,3912.0,30.269,-97.736,652593,251414,1.5,8.4,0.99,0.25,2.41,126.0,142,142,b'Subaru',b'Outback',b'2005',2017-04-05
1422569,1422569,2017-04-05 02:10:03+00:00,2017-04-05 02:19:35+00:00,-97.726,30.305,6623.0,30.338,-97.704,652389,197727,1.5,10.06,0.99,0.25,2.39,101.0,2050,2050,b'GMC',b'Sierra 1500',b'2016',2017-04-05
1422570,1422570,2017-04-05 02:10:13+00:00,2017-04-05 02:25:49+00:00,-97.733,30.358,12482.0,30.398,-97.744,652674,252257,1.5,15.23,0.99,0.25,3.9,329.0,1344,1344,b'Chevrolet',b'Impala',b'2015',2017-04-05
1422571,1422571,2017-04-05 02:10:20+00:00,2017-04-05 02:23:07+00:00,-97.726,30.403,11723.0,30.483,-97.687,652675,252308,3.0,28.7,2.6,0.35,4.48,456.0,2969,2969,b'Honda',b'Odyssey',b'2010',2017-04-05
1422572,1422572,2017-04-05 02:10:37+00:00,2017-04-05 02:24:51+00:00,-97.786,30.357,11411.0,30.313,-97.709,652545,252221,3.0,28.7,2.6,0.35,4.98,60.0,3292,3292,b'Hyundai',b'Elantra',b'2010',2017-04-05
1422573,1422573,2017-04-05 02:10:38+00:00,2017-04-05 02:17:08+00:00,-97.736,30.269,1869.0,30.278,-97.742,652626,252309,1.5,6.34,0.99,0.25,1.63,162.0,3235,3235,b'Saturn',b'Aura',b'2007',2017-04-05
1422574,1422574,2017-04-05 02:11:03+00:00,2017-04-05 02:31:07+00:00,-97.67,30.202,23978.0,30.275,-97.762,652400,152311,1.5,23.5,0.99,0.25,5.02,314.0,2862,2862,b'Toyota',b'Camry',b'2016',2017-04-05
1422575,1422575,2017-04-05 02:11:06+00:00,2017-04-05 02:20:41+00:00,-97.749,30.267,3876.0,30.239,-97.76,652643,222446,1.5,8.36,0.99,0.25,2.4,185.0,4613,4613,b'Mazda',b'6',b'2016',2017-04-05
1422576,1422576,2017-04-05 02:11:13+00:00,2017-04-05 02:18:16+00:00,-97.762,30.255,2999.0,30.25,-97.75,652676,252211,1.5,7.18,0.99,0.25,1.77,89.0,881,881,b'Lexus',b'CT 200H',b'2011',2017-04-05
1422577,1422577,2017-04-05 02:11:21+00:00,2017-04-05 02:19:47+00:00,-97.674,30.471,7226.0,30.419,-97.668,652576,73445,1.5,10.16,0.99,0.25,2.11,189.0,3745,3745,b'Chrysler',b'Town and Country',b'2007',2017-04-05
1422578,1422578,2017-04-05 02:12:00+00:00,2017-04-05 02:15:57+00:00,-97.747,30.254,1832.0,30.261,-97.738,652590,163438,1.5,6.06,0.99,0.25,0.99,87.0,4241,4241,b'Toyota',b'4Runner',b'2007',2017-04-05
1422579,1422579,2017-04-05 02:12:00+00:00,2017-04-05 02:26:41+00:00,-97.743,30.325,10884.0,30.271,-97.734,652677,18545,3.0,28.0,2.6,0.35,5.14,317.0,3475,3475,b'Lincoln',b'Navigator',b'2014',2017-04-05
1422580,1422580,2017-04-05 02:12:24+00:00,2017-04-05 02:28:14+00:00,-97.667,30.203,14012.0,30.24,-97.735,652678,252310,1.5,16.24,0.99,0.25,3.96,391.0,4737,4737,b'Ford',b'Focus',b'2010',2017-04-05
1422581,1422581,2017-04-05 02:12:38+00:00,2017-04-05 02:20:39+00:00,-97.756,30.207,6262.0,30.251,-97.749,652535,252311,1.5,9.45,0.99,0.25,2.01,296.0,108,108,b'Honda',b'Fit',b'2008',2017-04-05
1422582,1422582,2017-04-05 02:12:41+00:00,2017-04-05 02:34:46+00:00,-97.801,30.46,18036.0,30.531,-97.674,652679,203918,1.5,20.32,0.99,0.25,5.52,239.0,4457,4457,b'Hyundai',b'Elantra',b'2013',2017-04-05
1422583,1422583,2017-04-05 02:12:43+00:00,2017-04-05 02:19:20+00:00,-97.743,30.265,2789.0,30.284,-97.743,652641,24256,1.5,6.95,0.99,0.25,1.66,92.0,2679,2679,b'Toyota',b'Corolla',b'2012',2017-04-05
1422584,1422584,2017-04-05 02:12:47+00:00,2017-04-05 02:22:03+00:00,-97.749,30.251,5151.0,30.262,-97.717,652632,241507,1.5,9.08,0.99,0.25,2.32,125.0,3451,3451,b'Toyota',b'Camry',b'2017',2017-04-05
1422585,1422585,2017-04-05 02:12:47+00:00,2017-04-05 02:21:28+00:00,-97.743,30.285,3384.0,30.267,-97.739,652331,162054,1.5,7.83,0.99,0.25,2.17,177.0,1460,1460,b'Toyota',b'Camry',b'2016',2017-04-05
1422586,1422586,2017-04-05 02:12:47+00:00,2017-04-05 02:27:12+00:00,-97.776,30.194,10831.0,30.267,-97.739,652680,252312,1.5,13.9,0.99,0.25,3.6,319.0,2933,2933,b'Hyundai',b'Sonata Hybrid',b'2016',2017-04-05
1422587,1422587,2017-04-05 02:13:01+00:00,2017-04-05 02:21:38+00:00,-97.733,30.258,3621.0,30.274,-97.753,652681,111651,1.5,7.97,0.99,0.25,2.16,221.0,4229,4229,b'Hyundai',b'Elantra',b'2010',2017-04-05
1422588,1422588,2017-04-05 02:13:18+00:00,2017-04-05 02:21:43+00:00,-97.721,30.291,5896.0,30.265,-97.746,652682,20974,1.5,9.32,0.99,0.25,2.1,322.0,4064,4064,b'Chevrolet',b'Impala',b'2012',2017-04-05
1422589,1422589,2017-04-05 02:13:29+00:00,2017-04-05 02:17:56+00:00,-97.737,30.269,1738.0,30.277,-97.742,651973,250942,3.0,12.12,2.75,0.4,1.79,182.0,1224,1224,b'Mercedes-Benz',b'E-Class',b'2014',2017-04-05
1422590,1422590,2017-04-05 02:13:35+00:00,2017-04-05 02:27:13+00:00,-97.766,30.233,10153.0,30.27,-97.736,652476,160153,1.5,13.29,0.99,0.25,3.41,161.0,4684,4684,b'Cadillac',b'XTS',b'2013',2017-04-05
1422591,1422591,2017-04-05 02:13:39+00:00,2017-04-05 02:21:44+00:00,-97.713,30.235,4783.0,30.258,-97.739,652566,91653,1.5,8.54,0.99,0.25,2.02,288.0,3787,3787,b'Toyota',b'Avalon',b'2009',2017-04-05
1422592,1422592,2017-04-05 02:13:55+00:00,2017-04-05 02:34:34+00:00,-97.769,30.289,24031.0,30.145,-97.806,652683,249033,1.5,23.68,0.99,0.25,5.17,71.0,4735,4735,b'KIA',b'Sedona',b'2015',2017-04-05
1422593,1422593,2017-04-05 02:13:59+00:00,2017-04-05 02:34:12+00:00,-97.748,30.258,15430.0,30.29,-97.853,652684,251476,3.0,37.38,2.6,0.35,7.08,332.0,3346,3346,b'Buick',b'Enclave',b'2017',2017-04-05
1422594,1422594,2017-04-05 02:14:08+00:00,2017-04-05 02:23:41+00:00,-97.755,30.248,4511.0,30.269,-97.731,652685,196526,1.5,8.75,0.99,0.25,2.39,152.0,3622,3622,b'Toyota',b'Camry Hybrid',b'2008',2017-04-05
1422595,1422595,2017-04-05 02:14:17+00:00,2017-04-05 02:22:19+00:00,-97.754,30.272,3648.0,30.283,-97.736,652654,123588,1.5,7.83,0.99,0.25,2.01,300.0,1001,1001,b'GMC',b'Acadia Denali',b'2017',2017-04-05
1422596,1422596,2017-04-05 02:14:24+00:00,2017-04-05 02:21:53+00:00,-97.763,30.207,5143.0,30.231,-97.788,652686,237673,1.5,8.62,0.99,0.25,1.87,236.0,2381,2381,b'Ford',b'Explorer',b'2016',2017-04-05
1422597,1422597,2017-04-05 02:14:28+00:00,2017-04-05 02:16:49+00:00,-97.767,30.229,1091.0,30.226,-97.762,652652,156669,1.5,6.06,0.99,0.25,0.59,141.0,898,898,b'Honda',b'Accord',b'2016',2017-04-05
1422598,1422598,2017-04-05 02:14:35+00:00,2017-04-05 02:24:35+00:00,-97.709,30.252,4943.0,30.268,-97.753,652687,112569,1.5,9.13,0.99,0.25,2.5,256.0,4474,4474,b'Nissan',b'Sentra',b'2010',2017-04-05
1422599,1422599,2017-04-05 02:14:38+00:00,2017-04-05 02:31:45+00:00,-97.75,30.25,8757.0,30.257,-97.724,652539,252313,1.5,13.3,0.99,0.25,4.28,74.0,4631,4631,b'Mini Cooper',b'S Countryman',b'2012',2017-04-05
1422600,1422600,2017-04-05 02:14:42+00:00,2017-04-05 02:21:47+00:00,-97.731,30.294,2166.0,30.306,-97.719,652609,139645,1.5,6.67,0.99,0.25,1.77,278.0,2810,2810,b'Toyota',b'Sienna',b'2007',2017-04-05
1422601,1422601,2017-04-05 02:14:48+00:00,2017-04-05 02:28:28+00:00,-97.787,30.226,12216.0,30.265,-97.746,652688,244058,1.5,14.57,0.99,0.25,3.42,295.0,519,519,b'Cadillac',b'SRX',b'2010',2017-04-05
1422602,1422602,2017-04-05 02:14:53+00:00,2017-04-05 02:17:45+00:00,-97.749,30.27,814.0,30.267,-97.745,652689,244658,3.0,12.12,2.75,0.4,1.15,176.0,1086,1086,b'Infiniti',b'QX60',b'2015',2017-04-05
1422603,1422603,2017-04-05 02:15:05+00:00,2017-04-05 02:24:29+00:00,-97.741,30.388,6085.0,30.389,-97.7,652541,252117,1.5,9.69,0.99,0.25,2.35,165.0,3827,3827,b'Ford',b'Focus',b'2014',2017-04-05
1422604,1422604,2017-04-05 02:15:05+00:00,2017-04-05 02:34:17+00:00,-97.806,30.257,19666.0,30.31,-97.691,652394,248969,1.5,20.6,0.99,0.25,4.8,693.0,576,576,b'Ford',b'Focus',b'2014',2017-04-05
1422605,1422605,2017-04-05 02:15:12+00:00,2017-04-05 02:18:07+00:00,-97.781,30.243,1528.0,30.249,-97.769,652690,13535,1.5,6.06,0.99,0.25,0.73,199.0,3257,3257,b'Volkswagen',b'Jetta',b'2009',2017-04-05
1422606,1422606,2017-04-05 02:15:15+00:00,2017-04-05 02:23:19+00:00,-97.73,30.287,4401.0,30.272,-97.754,652691,252314,1.5,8.31,0.99,0.25,2.02,283.0,1444,1444,b'Volkswagen',b'Jetta',b'2015',2017-04-05
1422607,1422607,2017-04-05 02:15:27+00:00,2017-04-05 02:19:38+00:00,-97.752,30.262,1797.0,30.266,-97.741,652692,250694,1.5,6.06,0.99,0.25,1.05,236.0,2796,2796,b'Honda',b'Civic',b'2012',2017-04-05
1422608,1422608,2017-04-05 02:15:31+00:00,2017-04-05 02:20:48+00:00,-97.747,30.265,2884.0,30.243,-97.753,652693,67339,1.5,6.66,0.99,0.25,1.32,226.0,3300,3300,b'Toyota',b'RAV4',b'2013',2017-04-05
1422609,1422609,2017-04-05 02:15:40+00:00,2017-04-05 02:27:08+00:00,-97.749,30.251,5884.0,30.22,-97.735,652694,249296,1.5,10.09,0.99,0.25,2.87,200.0,4713,4713,b'Dodge',b'Grand Caravan',b'2012',2017-04-05
1422610,1422610,2017-04-05 02:16:35+00:00,2017-04-05 02:31:36+00:00,-97.783,30.254,8735.0,30.201,-97.79,652601,120152,1.5,12.75,0.99,0.25,3.75,318.0,2820,2820,b'Acura',b'MDX',b'2007',2017-04-05
1422611,1422611,2017-04-05 02:17:13+00:00,2017-04-05 02:20:45+00:00,-97.75,30.257,1488.0,30.258,-97.76,652695,252315,1.5,6.06,0.99,0.25,0.88,227.0,2144,2144,b'BMW',b'X3',b'2006',2017-04-05
1422612,1422612,2017-04-05 02:17:42+00:00,2017-04-05 02:25:06+00:00,-97.748,30.269,2424.0,30.284,-97.743,652696,46933,3.0,12.12,2.6,0.35,2.59,453.0,637,637,b'Toyota',b'Sienna',b'2013',2017-04-05
1422613,1422613,2017-04-05 02:17:43+00:00,2017-04-05 02:39:33+00:00,-97.749,30.269,10829.0,30.268,-97.742,652663,87413,1.5,15.78,0.99,0.25,5.46,207.0,3157,3157,b'Toyota',b'Corolla',b'2005',2017-04-05
1422614,1422614,2017-04-05 02:18:03+00:00,2017-04-05 02:33:17+00:00,-97.743,30.264,6492.0,30.235,-97.778,652542,153249,1.5,11.41,0.99,0.25,3.81,155.0,357,357,b'Toyota',b'Corolla',b'2016',2017-04-05
1422615,1422615,2017-04-05 02:18:07+00:00,2017-04-05 02:37:05+00:00,-97.668,30.201,16450.0,30.236,-97.739,652697,252316,1.5,18.54,0.99,0.25,4.74,392.0,1228,1228,b'Honda',b'Fit',b'2015',2017-04-05
1422616,1422616,2017-04-05 02:18:11+00:00,2017-04-05 02:26:37+00:00,-97.735,30.273,5996.0,30.316,-97.718,652636,41934,1.5,9.39,0.99,0.25,2.11,146.0,1073,1073,b'Toyota',b'Highlander',b'2011',2017-04-05
1422617,1422617,2017-04-05 02:18:11+00:00,2017-04-05 02:27:41+00:00,-97.73,30.264,9259.0,30.329,-97.708,652698,251628,1.5,11.7,0.99,0.25,2.38,119.0,1249,1249,b'Toyota',b'Corolla',b'2015',2017-04-05
1422618,1422618,2017-04-05 02:18:39+00:00,2017-04-05 02:21:57+00:00,-97.72,30.262,1826.0,30.274,-97.72,652664,60793,1.5,6.06,0.99,0.25,0.83,88.0,2250,2250,b'Honda ',b'Civic',b'2013',2017-04-05
1422619,1422619,2017-04-05 02:18:58+00:00,2017-04-05 02:26:04+00:00,-97.785,30.241,4079.0,30.25,-97.755,652667,250698,1.5,7.87,0.99,0.25,1.78,234.0,2333,2333,b'Nissan',b'Pathfinder',b'2011',2017-04-05
1422620,1422620,2017-04-05 02:19:07+00:00,2017-04-05 02:31:45+00:00,-97.728,30.244,10459.0,30.32,-97.73,652699,151731,1.5,13.22,0.99,0.25,3.16,114.0,2613,2613,b'GMC',b'Sierra 1500',b'2012',2017-04-05
1422621,1422621,2017-04-05 02:19:17+00:00,2017-04-05 02:23:01+00:00,-97.756,30.231,1673.0,30.237,-97.752,652700,2377,1.5,6.06,0.99,0.25,0.94,199.0,1078,1078,b'Toyota',b'Corolla',b'2010',2017-04-05
1422622,1422622,2017-04-05 02:19:25+00:00,2017-04-05 02:27:40+00:00,-97.731,30.227,6167.0,30.265,-97.731,652638,9081,1.5,9.45,0.99,0.25,2.07,228.0,2004,2004,b'Jeep',b'Patriot',b'2015',2017-04-05
1422623,1422623,2017-04-05 02:19:29+00:00,2017-04-05 02:26:49+00:00,-97.739,30.257,4752.0,30.256,-97.763,651662,63473,1.5,8.34,0.99,0.25,1.84,100.0,4430,4430,b'Toyota',b'Camry',b'2014',2017-04-05
1422624,1422624,2017-04-05 02:19:34+00:00,2017-04-05 02:55:49+00:00,-97.679,30.644,33362.0,30.401,-97.723,652701,164718,1.5,33.42,0.99,0.25,9.07,752.0,2123,2123,b'Nissan',b'Versa Note',b'2015',2017-04-05
1422625,1422625,2017-04-05 02:19:38+00:00,2017-04-05 02:32:17+00:00,-97.721,30.301,7860.0,30.294,-97.775,652504,168997,1.5,11.62,0.99,0.25,3.16,304.0,4422,4422,b'Mitsubishi',b'Outlander',b'2003',2017-04-05
1422626,1422626,2017-04-05 02:19:46+00:00,2017-04-05 02:35:44+00:00,-97.755,30.326,9674.0,30.268,-97.736,652702,60,1.5,13.57,0.99,0.25,3.99,253.0,82,82,b'Honda',b'Civic',b'2011',2017-04-05
1422627,1422627,2017-04-05 02:19:52+00:00,2017-04-05 02:42:14+00:00,-97.667,30.203,14389.0,30.291,-97.725,652703,252317,1.5,18.13,0.99,0.25,5.6,443.0,3143,3143,b'Dodge',b'Stratus',b'2005',2017-04-05
1422628,1422628,2017-04-05 02:19:54+00:00,2017-04-05 02:29:43+00:00,-97.737,30.269,2757.0,30.282,-97.74,652568,251956,3.0,13.02,2.6,0.35,3.44,282.0,4690,4690,b'Toyota',b'Sienna',b'2011',2017-04-05
1422629,1422629,2017-04-05 02:19:57+00:00,2017-04-05 02:32:35+00:00,-97.778,30.295,13869.0,30.225,-97.763,652096,976,1.5,15.34,0.99,0.25,3.16,216.0,3406,3406,b'Mercedes-Benz',b'CLS-Class',b'2010',2017-04-05
1422630,1422630,2017-04-05 02:19:59+00:00,2017-04-05 02:23:32+00:00,-97.744,30.265,1657.0,30.252,-97.75,652704,415,3.0,12.12,2.6,0.35,1.24,302.0,288,288,b'Nissan',b'Altima',b'2014',2017-04-05
1422631,1422631,2017-04-05 02:20:04+00:00,2017-04-05 02:37:09+00:00,-97.748,30.391,16680.0,30.483,-97.687,652705,252318,3.0,38.31,2.6,0.35,5.98,474.0,2574,2574,b'Toyota',b'Highlander',b'2011',2017-04-05
1422632,1422632,2017-04-05 02:20:14+00:00,2017-04-05 02:28:06+00:00,-97.727,30.325,4353.0,30.291,-97.743,652706,16766,1.5,8.23,0.99,0.25,1.97,81.0,86,86,b'Chevrolet',b'Equinox',b'2015',2017-04-05
1422633,1422633,2017-04-05 02:20:16+00:00,2017-04-05 02:43:06+00:00,-97.693,30.394,24040.0,30.53,-97.816,652707,141468,1.5,24.24,0.99,0.25,5.71,298.0,3421,3421,b'Fiat',b'500',b'2016',2017-04-05
1422634,1422634,2017-04-05 02:20:17+00:00,2017-04-05 02:29:56+00:00,-97.818,30.231,2341.0,30.241,-97.818,652582,71979,1.5,7.42,0.99,0.25,2.41,470.0,4836,4836,b'Mercury',b'Mariner',b'2006',2017-04-05
1422635,1422635,2017-04-05 02:20:21+00:00,2017-04-05 02:29:20+00:00,-97.749,30.271,2844.0,30.258,-97.739,652708,242479,1.5,7.58,0.99,0.25,2.25,269.0,3938,3938,b'Toyota',b'Prius',b'2010',2017-04-05
1422636,1422636,2017-04-05 02:20:31+00:00,2017-04-05 02:26:51+00:00,-97.744,30.306,3888.0,30.317,-97.714,652709,143053,1.5,7.55,0.99,0.25,1.59,245.0,3556,3556,b'Volkswagen',b'Jetta',b'2012',2017-04-05
1422637,1422637,2017-04-05 02:20:41+00:00,2017-04-05 02:29:52+00:00,-97.699,30.325,9277.0,30.267,-97.738,652710,60376,1.5,11.63,0.99,0.25,2.3,203.0,3575,3575,b'Toyota',b'Corolla',b'2016',2017-04-05
1422638,1422638,2017-04-05 02:20:41+00:00,2017-04-05 02:25:24+00:00,-97.717,30.265,2181.0,30.27,-97.736,652630,100894,1.5,6.08,0.99,0.25,1.18,207.0,2215,2215,b'Hyundai',b'Sonata',b'2011',2017-04-05
1422639,1422639,2017-04-05 02:21:03+00:00,2017-04-05 02:27:56+00:00,-97.745,30.266,2901.0,30.245,-97.756,652623,3172,1.5,7.07,0.99,0.25,1.72,128.0,3395,3395,b'Toyota',b'Camry',b'2012',2017-04-05
1422640,1422640,2017-04-05 02:21:17+00:00,2017-04-05 02:24:33+00:00,-97.755,30.25,1543.0,30.259,-97.747,652676,251333,1.5,6.06,0.99,0.25,0.82,202.0,881,881,b'Lexus',b'CT 200H',b'2011',2017-04-05
1422641,1422641,2017-04-05 02:21:21+00:00,2017-04-05 02:30:27+00:00,-97.775,30.205,5028.0,30.19,-97.756,652711,24192,1.5,8.96,0.99,0.25,2.28,296.0,796,796,b'Ford',b'Edge',b'2013',2017-04-05
1422642,1422642,2017-04-05 02:21:50+00:00,2017-04-05 02:29:27+00:00,-97.751,30.269,2031.0,30.26,-97.739,652712,55098,1.5,6.73,0.99,0.25,1.91,181.0,4019,4019,b'Honda',b'Civic',b'2015',2017-04-05
1422643,1422643,2017-04-05 02:22:22+00:00,2017-04-05 02:29:09+00:00,-97.744,30.264,2325.0,30.269,-97.737,652608,249814,1.5,6.7,0.99,0.25,1.7,109.0,4838,4838,b'Hyundai',b'Elantra',b'2014',2017-04-05
1422644,1422644,2017-04-05 02:22:35+00:00,2017-04-05 02:29:24+00:00,-97.738,30.284,2656.0,30.265,-97.746,652713,18950,1.5,6.91,0.99,0.25,1.71,186.0,1245,1245,b'Toyota',b'Corolla',b'2011',2017-04-05
1422645,1422645,2017-04-05 02:22:40+00:00,2017-04-05 02:31:17+00:00,-97.748,30.258,3875.0,30.242,-97.723,652590,19691,1.5,8.12,0.99,0.25,2.16,97.0,4241,4241,b'Toyota',b'4Runner',b'2007',2017-04-05
1422646,1422646,2017-04-05 02:22:45+00:00,2017-04-05 02:35:23+00:00,-97.764,30.256,5803.0,30.284,-97.741,652402,112642,1.5,10.33,0.99,0.25,3.16,179.0,4137,4137,b'Cadillac',b'Escalade ESV',b'2012',2017-04-05
1422647,1422647,2017-04-05 02:22:47+00:00,2017-04-05 02:33:43+00:00,-97.772,30.248,7800.0,30.265,-97.731,652653,151550,1.5,11.14,0.99,0.25,2.73,178.0,711,711,b'Kia',b'Soul',b'2016',2017-04-05
1422648,1422648,2017-04-05 02:22:47+00:00,2017-04-05 02:33:46+00:00,-97.726,30.221,5379.0,30.258,-97.739,652580,141294,1.5,9.66,0.99,0.25,2.75,286.0,4352,4352,b'Ford',b'Fusion',b'2011',2017-04-05
1422649,1422649,2017-04-05 02:22:49+00:00,2017-04-05 02:56:15+00:00,-97.772,30.222,42982.0,30.033,-97.659,651940,252319,1.5,38.68,0.99,0.25,8.36,274.0,4791,4791,b'Ford',b'Flex',b'2013',2017-04-05
1422650,1422650,2017-04-05 02:23:40+00:00,2017-04-05 02:29:10+00:00,-97.694,30.228,4021.0,30.256,-97.694,652714,250350,1.5,7.42,0.99,0.25,1.38,244.0,2897,2897,b'Scion',b'IA',b'2016',2017-04-05
1422651,1422651,2017-04-05 02:23:46+00:00,2017-04-05 02:31:01+00:00,-97.745,30.267,3274.0,30.248,-97.761,652321,34821,1.5,7.4,0.99,0.25,1.82,236.0,3368,3368,b'Kia',b'Rio',b'2013',2017-04-05
1422652,1422652,2017-04-05 02:23:47+00:00,2017-04-05 02:33:43+00:00,-97.743,30.267,5230.0,30.227,-97.761,652585,124662,1.5,9.3,0.99,0.25,2.49,113.0,2380,2380,b'BMW',b'X5',b'2005',2017-04-05
1422653,1422653,2017-04-05 02:24:37+00:00,2017-04-05 02:33:46+00:00,-97.72,30.274,5620.0,30.25,-97.741,652521,20712,1.5,9.34,0.99,0.25,2.29,211.0,1855,1855,b'Hyundai',b'Sonata',b'2013',2017-04-05
1422654,1422654,2017-04-05 02:25:18+00:00,2017-04-05 02:39:59+00:00,-97.764,30.256,13306.0,30.277,-97.845,652695,170850,1.5,15.51,0.99,0.25,3.67,124.0,2144,2144,b'BMW',b'X3',b'2006',2017-04-05
1422655,1422655,2017-04-05 02:25:25+00:00,2017-04-05 02:33:02+00:00,-97.743,30.266,3146.0,30.286,-97.742,652715,252282,1.5,7.42,0.99,0.25,1.91,133.0,3716,3716,b'Toyota',b'Avalon',b'2013',2017-04-05
1422656,1422656,2017-04-05 02:25:46+00:00,2017-04-05 02:40:17+00:00,-97.969,30.342,13594.0,30.393,-97.882,652258,7950,1.5,15.64,0.99,0.25,3.63,207.0,3445,3445,b'Kia',b'Soul',b'2013',2017-04-05
1422657,1422657,2017-04-05 02:25:49+00:00,2017-04-05 02:43:56+00:00,-97.748,30.27,15306.0,30.373,-97.732,652647,45631,1.5,17.62,0.99,0.25,4.53,151.0,4335,4335,b'Toyota',b'Corolla',b'2013',2017-04-05
1422658,1422658,2017-04-05 02:25:50+00:00,2017-04-05 02:32:20+00:00,-97.748,30.27,1779.0,30.264,-97.744,652331,40139,1.5,6.28,0.99,0.25,1.63,155.0,1460,1460,b'Toyota',b'Camry',b'2016',2017-04-05
1422659,1422659,2017-04-05 02:25:50+00:00,2017-04-05 02:36:49+00:00,-97.745,30.265,7096.0,30.305,-97.725,652716,55113,1.5,10.73,0.99,0.25,2.75,111.0,2297,2297,b'Honda',b'Fit',b'2008',2017-04-05
1422660,1422660,2017-04-05 02:25:58+00:00,2017-04-05 02:31:34+00:00,-97.751,30.248,2766.0,30.269,-97.741,652643,251068,1.5,6.67,0.99,0.25,1.4,166.0,4613,4613,b'Mazda',b'6',b'2016',2017-04-05
1422661,1422661,2017-04-05 02:26:20+00:00,2017-04-05 02:41:24+00:00,-97.807,30.236,13111.0,30.293,-97.744,652717,71408,1.5,15.49,0.99,0.25,3.77,408.0,1882,1882,b'Kia',b'Optima',b'2011',2017-04-05
1422662,1422662,2017-04-05 02:27:14+00:00,2017-04-05 02:31:52+00:00,-97.741,30.269,3105.0,30.259,-97.714,652718,120802,1.5,6.64,0.99,0.25,1.16,139.0,67,67,b'Mazda',b'CX5',b'2015',2017-04-05
1422663,1422663,2017-04-05 02:27:23+00:00,2017-04-05 02:33:25+00:00,-97.727,30.279,2572.0,30.264,-97.727,652593,7956,1.5,6.66,0.99,0.25,1.51,172.0,142,142,b'Subaru',b'Outback',b'2005',2017-04-05
1422664,1422664,2017-04-05 02:27:46+00:00,2017-04-05 02:38:54+00:00,-97.742,30.269,7600.0,30.313,-97.693,652719,251103,1.5,11.08,0.99,0.25,2.79,234.0,3948,3948,b'Hyundai',b'Genesis',b'2011',2017-04-05
1422665,1422665,2017-04-05 02:27:53+00:00,2017-04-05 02:32:37+00:00,-97.739,30.259,2558.0,30.245,-97.734,652720,88972,1.5,6.31,0.99,0.25,1.18,87.0,4127,4127,b'Audi',b'A4',b'2007',2017-04-05
1422666,1422666,2017-04-05 02:27:54+00:00,2017-04-05 02:33:29+00:00,-97.754,30.251,2889.0,30.265,-97.739,652721,248006,1.5,6.75,0.99,0.25,1.4,120.0,3104,3104,b'Toyota',b'Camry',b'2015',2017-04-05
1422667,1422667,2017-04-05 02:28:02+00:00,2017-04-05 02:38:28+00:00,-97.736,30.267,6478.0,30.218,-97.738,652722,34978,1.5,10.2,0.99,0.25,2.61,207.0,4073,4073,b'Chrysler',b'Sebring',b'2007',2017-04-05
1422668,1422668,2017-04-05 02:28:09+00:00,2017-04-05 02:33:57+00:00,-97.741,30.268,1685.0,30.26,-97.738,652631,252320,1.5,6.06,0.99,0.25,1.45,178.0,1454,1454,b'Infiniti',b'G35',b'2008',2017-04-05
